Id,lat_y,lon_y
2251.0,-8.05538,-34.951736
2252.0,-8.05538,-34.951736
2254.0,-8.05538,-34.951736
2260.0,-8.05538,-34.951736
2268.0,-8.05538,-34.951736
2270.0,-8.055497,-34.951718666666665
2272.0,-8.055478666666666,-34.951658333333334
2273.0,-8.055478666666666,-34.951658333333334
2275.0,-8.055511666666668,-34.95167166666666
2276.0,-8.055478666666666,-34.951658333333334
2286.0,-8.055478666666666,-34.951658333333334
2287.0,-8.05538,-34.951736
2288.0,-8.05538,-34.951736
2291.0,-8.05538,-34.951736
2299.0,-8.055394666666666,-34.951688999999995
2301.0,-8.05538,-34.951736
2302.0,-8.05538,-34.951736
2303.0,-8.05538,-34.951736
2304.0,-8.05538,-34.951736
2310.0,-8.055478666666666,-34.951658333333334
2312.0,-8.055478666666666,-34.951658333333334
2316.0,-8.055478666666666,-34.951658333333334
2319.0,-8.055478666666666,-34.951658333333334
2321.0,-8.055422,-34.95172066666667
2328.0,-8.055436666666667,-34.951673666666665
2335.0,-8.055432333333334,-34.951547999999995
2337.0,-8.055432333333334,-34.951547999999995
2344.0,-8.055436666666667,-34.951673666666665
2348.0,-8.055598666666667,-34.951663333333336
2351.0,-8.055598666666667,-34.951663333333336
2354.0,-8.055598666666667,-34.951663333333336
2358.0,-8.055436666666667,-34.951673666666665
2362.0,-8.055594333333334,-34.95153766666667
2373.0,-8.055594333333334,-34.95153766666667
2375.0,-8.055594333333334,-34.95153766666667
2377.0,-8.055594333333334,-34.95153766666667
2388.0,-8.055594333333334,-34.95153766666667
2389.0,-8.055594333333334,-34.95153766666667
2392.0,-8.055594333333334,-34.95153766666667
2399.0,-8.055594333333334,-34.95153766666667
2404.0,-8.055594333333334,-34.95153766666667
2407.0,-8.055594333333334,-34.95153766666667
2412.0,-8.055594333333334,-34.95153766666667
2413.0,-8.055594333333334,-34.95153766666667
2417.0,-8.055594333333334,-34.95153766666667
2420.0,-8.055594333333334,-34.95153766666667
2423.0,-8.055594333333334,-34.95153766666667
2436.0,-8.055594333333334,-34.95153766666667
2439.0,-8.055594333333334,-34.95153766666667
2441.0,-8.055594333333334,-34.95153766666667
2446.0,-8.055751333333333,-34.951482
2447.0,-8.055594333333334,-34.95153766666667
2453.0,-8.055594333333334,-34.95153766666667
2455.0,-8.055594333333334,-34.95153766666667
2456.0,-8.055594333333334,-34.95153766666667
2458.0,-8.055594333333334,-34.95153766666667
2464.0,-8.055594333333334,-34.95153766666667
2465.0,-8.055594333333334,-34.95153766666667
2470.0,-8.055594333333334,-34.95153766666667
2471.0,-8.055594333333334,-34.95153766666667
2473.0,-8.055594333333334,-34.95153766666667
2478.0,-8.055594333333334,-34.95153766666667
2483.0,-8.055594333333334,-34.95153766666667
2484.0,-8.055594333333334,-34.95153766666667
2485.0,-8.055594333333334,-34.95153766666667
2492.0,-8.055594333333334,-34.95153766666667
2498.0,-8.055557333333333,-34.95164333333333
2510.0,-8.055557333333333,-34.95164333333333
2513.0,-8.055557333333333,-34.95164333333333
2515.0,-8.055557333333333,-34.95164333333333
2516.0,-8.055557333333333,-34.95164333333333
2517.0,-8.055557333333333,-34.95164333333333
2519.0,-8.055557333333333,-34.95164333333333
2522.0,-8.055557333333333,-34.95164333333333
2523.0,-8.055650666666667,-34.95158133333333
2526.0,-8.055557333333333,-34.95164333333333
2531.0,-8.055557333333333,-34.95164333333333
2533.0,-8.055557333333333,-34.95164333333333
2534.0,-8.055557333333333,-34.95164333333333
2540.0,-8.055557333333333,-34.95164333333333
2542.0,-8.055557333333333,-34.95164333333333
2543.0,-8.055557333333333,-34.95164333333333
2554.0,-8.055750666666667,-34.951517333333335
2569.0,-8.055800666666666,-34.95152766666667
2571.0,-8.055800666666666,-34.95152766666667
2574.0,-8.055800666666666,-34.95152766666667
2576.0,-8.055800666666666,-34.95152766666667
2586.0,-8.055553,-34.95151766666667
2588.0,-8.055553,-34.95151766666667
2592.0,-8.055553,-34.95151766666667
2602.0,-8.055686999999999,-34.951511
2603.0,-8.055590666666667,-34.95137666666667
2605.0,-8.055800666666666,-34.95152766666667
2609.0,-8.055800666666666,-34.95152766666667
2611.0,-8.055800666666666,-34.95152766666667
2614.0,-8.055556666666666,-34.95131933333334
2615.0,-8.055800666666666,-34.95152766666667
2619.0,-8.055800666666666,-34.95152766666667
2620.0,-8.055800666666666,-34.95152766666667
2627.0,-8.055687666666666,-34.95147566666667
2628.0,-8.055687666666666,-34.95147566666667
2638.0,-8.055687666666666,-34.95147566666667
2648.0,-8.055741666666668,-34.95153233333333
2650.0,-8.055741666666668,-34.95153233333333
2651.0,-8.055741666666668,-34.95153233333333
2663.0,-8.055741666666668,-34.95153233333333
2664.0,-8.055741666666668,-34.95153233333333
2673.0,-8.055687666666666,-34.95147566666667
2678.0,-8.055687666666666,-34.95147566666667
2680.0,-8.055687666666666,-34.95147566666667
2682.0,-8.055687666666666,-34.95147566666667
2683.0,-8.055687666666666,-34.95147566666667
2684.0,-8.055687666666666,-34.95147566666667
2685.0,-8.055687666666666,-34.95147566666667
2688.0,-8.055687666666666,-34.95147566666667
2689.0,-8.055687666666666,-34.95147566666667
2691.0,-8.055703666666668,-34.951428666666665
2692.0,-8.055703666666668,-34.951428666666665
2697.0,-8.055703666666668,-34.951428666666665
2698.0,-8.055703666666668,-34.951428666666665
2701.0,-8.055784,-34.95161
2707.0,-8.055594333333334,-34.95153766666667
2715.0,-8.055594333333334,-34.95153766666667
2718.0,-8.055594333333334,-34.95153766666667
2724.0,-8.055594333333334,-34.95153766666667
2726.0,-8.055594333333334,-34.95153766666667
2729.0,-8.055594333333334,-34.95153766666667
2737.0,-8.055687666666666,-34.95147566666667
2742.0,-8.055556666666666,-34.95131933333334
2748.0,-8.055687666666666,-34.95147566666667
2750.0,-8.055687666666666,-34.95147566666667
2751.0,-8.055687666666666,-34.95147566666667
2753.0,-8.055687666666666,-34.95147566666667
2754.0,-8.055801333333333,-34.951492333333334
2755.0,-8.055752,-34.95144666666667
2758.0,-8.055752,-34.95144666666667
2759.0,-8.055752,-34.95144666666667
2760.0,-8.055752,-34.95144666666667
2762.0,-8.055687666666666,-34.95147566666667
2766.0,-8.055687666666666,-34.95147566666667
2769.0,-8.055654333333331,-34.951383
2770.0,-8.055654333333331,-34.951383
2771.0,-8.055654333333331,-34.951383
2777.0,-8.055724333333332,-34.95165
2794.0,-8.055741,-34.95156766666667
2802.0,-8.055741,-34.95156766666667
2807.0,-8.055741,-34.95156766666667
2816.0,-8.055605,-34.95160966666666
2818.0,-8.055605,-34.95160966666666
2820.0,-8.055605,-34.95160966666666
2825.0,-8.055741,-34.95156766666667
2826.0,-8.055741,-34.95156766666667
2833.0,-8.05553,-34.951611666666665
2835.0,-8.055724333333332,-34.95165
2840.0,-8.055604333333333,-34.951645
2846.0,-8.055604333333333,-34.951645
2848.0,-8.055604333333333,-34.951645
2855.0,-8.055664666666667,-34.95169
2858.0,-8.055664666666667,-34.95169
2859.0,-8.055692,-34.951601333333336
2862.0,-8.055534666666667,-34.951577666666665
2864.0,-8.055534666666667,-34.951577666666665
2865.0,-8.055751333333333,-34.951482
2867.0,-8.055534666666667,-34.951577666666665
2868.0,-8.055534666666667,-34.951577666666665
2870.0,-8.055534666666667,-34.951577666666665
2874.0,-8.055534666666667,-34.951577666666665
2876.0,-8.055594999999999,-34.95150233333333
2880.0,-8.055534666666667,-34.951577666666665
2882.0,-8.055534666666667,-34.951577666666665
2883.0,-8.055594999999999,-34.95150233333333
2884.0,-8.055594999999999,-34.95150233333333
2885.0,-8.055594999999999,-34.95150233333333
2886.0,-8.055594999999999,-34.95150233333333
2894.0,-8.055594999999999,-34.95150233333333
2903.0,-8.055534666666667,-34.951577666666665
2905.0,-8.055594999999999,-34.95150233333333
2906.0,-8.055594999999999,-34.95150233333333
2907.0,-8.055594999999999,-34.95150233333333
2908.0,-8.055594999999999,-34.95150233333333
2910.0,-8.055594999999999,-34.95150233333333
2913.0,-8.055594999999999,-34.95150233333333
2922.0,-8.055497333333333,-34.95143866666667
2926.0,-8.055497333333333,-34.95143866666667
2927.0,-8.055631666666665,-34.951676666666664
2930.0,-8.055631666666665,-34.951676666666664
2932.0,-8.055631666666665,-34.951676666666664
2935.0,-8.055506,-34.95169
2943.0,-8.055506,-34.95169
2945.0,-8.055506,-34.95169
2948.0,-8.055506,-34.95169
2954.0,-8.055506,-34.95169
2955.0,-8.055506,-34.95169
2956.0,-8.055506,-34.95169
2957.0,-8.055506,-34.95169
2960.0,-8.055784000000001,-34.95135266666667
2963.0,-8.055784000000001,-34.95135266666667
2968.0,-8.055784000000001,-34.95135266666667
2970.0,-8.055784000000001,-34.95135266666667
2973.0,-8.055784000000001,-34.95135266666667
2982.0,-8.055818,-34.95141
2991.0,-8.055818,-34.95141
2995.0,-8.055818,-34.95141
2997.0,-8.055818,-34.95141
3000.0,-8.055818,-34.95141
3001.0,-8.055818,-34.95141
3002.0,-8.055818,-34.95141
3006.0,-8.055818,-34.95141
3007.0,-8.055818,-34.95141
3011.0,-8.055818,-34.95141
3014.0,-8.055751333333333,-34.951482
3016.0,-8.055751333333333,-34.951482
3017.0,-8.055751333333333,-34.951482
3018.0,-8.055751333333333,-34.951482
3019.0,-8.055751333333333,-34.951482
3021.0,-8.055751333333333,-34.951482
3023.0,-8.055801333333333,-34.951492333333334
3024.0,-8.055751333333333,-34.951482
3025.0,-8.055818,-34.95141
3026.0,-8.055818,-34.95141
3027.0,-8.055818,-34.95141
3031.0,-8.055818,-34.95141
3032.0,-8.055818,-34.95141
3033.0,-8.055818,-34.95141
3035.0,-8.055818,-34.95141
3037.0,-8.055784666666666,-34.951574666666666
3038.0,-8.055818,-34.95141
3043.0,-8.055818,-34.95141
3044.0,-8.055802,-34.951457
3045.0,-8.055818,-34.95141
3047.0,-8.055818,-34.95141
3050.0,-8.055818,-34.95141
3053.0,-8.055818,-34.95141
3055.0,-8.055818,-34.95141
3057.0,-8.055784000000001,-34.951352666666665
3058.0,-8.055818,-34.95141
3059.0,-8.055818,-34.95141
3060.0,-8.055802,-34.951457
3063.0,-8.055802,-34.951457
3064.0,-8.055802,-34.951457
3065.0,-8.055802,-34.951457
3070.0,-8.055802,-34.951457
3071.0,-8.055802,-34.951457
3077.0,-8.055802,-34.951457
3078.0,-8.055818,-34.95141
3079.0,-8.055802,-34.951457
3080.0,-8.055802,-34.951457
3082.0,-8.055802,-34.951457
3085.0,-8.055802,-34.951457
3090.0,-8.055802,-34.951457
3091.0,-8.055802,-34.951457
3094.0,-8.055802,-34.951457
3095.0,-8.055802,-34.951457
3100.0,-8.055802,-34.951457
3101.0,-8.055802,-34.951457
3105.0,-8.055802,-34.951457
3107.0,-8.055818,-34.95141
3111.0,-8.055818,-34.95141
3114.0,-8.055818,-34.95141
3118.0,-8.055818,-34.95141
3122.0,-8.055818,-34.95141
3123.0,-8.055818,-34.95141
3125.0,-8.055818,-34.95141
3127.0,-8.055818,-34.95141
3128.0,-8.055818,-34.95141
3130.0,-8.055818,-34.95141
3131.0,-8.055818,-34.95141
3133.0,-8.055818,-34.95141
3142.0,-8.055818,-34.95141
3143.0,-8.055818,-34.95141
3145.0,-8.055818,-34.95141
3146.0,-8.055818,-34.95141
3149.0,-8.055818,-34.95141
3151.0,-8.055818,-34.95141
3153.0,-8.055818,-34.95141
3154.0,-8.055818,-34.95141
3165.0,-8.055818,-34.95141
3172.0,-8.055768,-34.95139966666667
3181.0,-8.055767999999999,-34.95139966666667
3184.0,-8.055751999999998,-34.95144666666667
3185.0,-8.055751999999998,-34.95144666666667
3187.0,-8.055767333333334,-34.951435000000004
3194.0,-8.055751999999998,-34.95144666666667
3202.0,-8.055751999999998,-34.95144666666667
3204.0,-8.055786,-34.951504
3205.0,-8.055751999999998,-34.95144666666667
3206.0,-8.055801333333333,-34.951492333333334
3207.0,-8.055768,-34.95139966666667
3208.0,-8.055751999999998,-34.95144666666667
3209.0,-8.055751999999998,-34.95144666666667
3210.0,-8.055751999999998,-34.95144666666667
3231.0,-8.055802,-34.951457
3233.0,-8.055802,-34.951457
3238.0,-8.055751333333333,-34.951482
3244.0,-8.055717999999999,-34.95138933333334
3245.0,-8.055717999999999,-34.95138933333334
3251.0,-8.055717999999999,-34.95138933333334
3257.0,-8.055717999999999,-34.95138933333334
3263.0,-8.055751999999998,-34.95144666666667
3265.0,-8.055751999999998,-34.95144666666667
3269.0,-8.055768,-34.95139966666667
3279.0,-8.055768,-34.95139966666667
3281.0,-8.055768,-34.95139966666667
3282.0,-8.055768,-34.95139966666667
3283.0,-8.055768,-34.95139966666667
3284.0,-8.055768,-34.95139966666667
3290.0,-8.055734,-34.951342333333336
3295.0,-8.055784000000001,-34.95135266666667
3297.0,-8.055784000000001,-34.95135266666667
3298.0,-8.055784000000001,-34.951352666666665
3299.0,-8.055784000000001,-34.95135266666667
3305.0,-8.055784000000001,-34.95135266666667
3307.0,-8.055784000000001,-34.95135266666667
3309.0,-8.055817333333334,-34.95144533333333
3312.0,-8.055818,-34.95141
3314.0,-8.055818,-34.95141
3316.0,-8.055818,-34.95141
3319.0,-8.055818,-34.95141
3320.0,-8.055818,-34.95141
3325.0,-8.055818,-34.95141
3328.0,-8.055818,-34.95141
3329.0,-8.055751333333331,-34.951482000000006
3333.0,-8.055818,-34.95141
3334.0,-8.055818,-34.95141
3337.0,-8.055818,-34.95141
3344.0,-8.055818,-34.95141
3350.0,-8.055818,-34.95141
3353.0,-8.055818,-34.95141
3355.0,-8.055818,-34.95141
3375.0,-8.055817333333334,-34.95144533333333
3378.0,-8.055800666666666,-34.95152766666667
3379.0,-8.055800666666666,-34.95152766666667
3381.0,-8.055800666666666,-34.95152766666667
3383.0,-8.055800666666666,-34.95152766666667
3387.0,-8.055785333333333,-34.951539333333336
3392.0,-8.055785333333333,-34.951539333333336
3393.0,-8.055785333333333,-34.951539333333336
3396.0,-8.055785333333333,-34.951539333333336
3400.0,-8.055785333333333,-34.951539333333336
3401.0,-8.055785333333333,-34.951539333333336
3405.0,-8.055802,-34.951457
3410.0,-8.055802,-34.951457
3412.0,-8.055802,-34.951457
3413.0,-8.055802,-34.951457
3418.0,-8.055802,-34.951457
3422.0,-8.055802,-34.951457
3424.0,-8.055801333333333,-34.951492333333334
3428.0,-8.055751333333331,-34.951482000000006
3433.0,-8.055801333333333,-34.951492333333334
3434.0,-8.055801333333333,-34.951492333333334
3437.0,-8.055801333333333,-34.951492333333334
3438.0,-8.055801333333333,-34.951492333333334
3443.0,-8.055801333333333,-34.951492333333334
3448.0,-8.055801333333333,-34.951492333333334
3455.0,-8.055802,-34.951457
3457.0,-8.055802,-34.951457
3458.0,-8.055802,-34.951457
3459.0,-8.055802,-34.951457
3460.0,-8.055802,-34.951457
3463.0,-8.055802,-34.951457
3464.0,-8.055802,-34.951457
3465.0,-8.055802,-34.951457
3467.0,-8.055786,-34.951504
3469.0,-8.055786,-34.951504
3470.0,-8.055786,-34.951504
3473.0,-8.055786,-34.951504
3481.0,-8.055786,-34.951504
3482.0,-8.055786,-34.951504
3495.0,-8.055834,-34.951363
3497.0,-8.055834,-34.951363
3501.0,-8.055817333333334,-34.95144533333333
3502.0,-8.055784000000001,-34.951352666666665
3509.0,-8.055817333333334,-34.95144533333333
3518.0,-8.055817333333334,-34.95144533333333
3526.0,-8.055817333333334,-34.95144533333333
3527.0,-8.055817333333334,-34.95144533333333
3528.0,-8.055817333333334,-34.95144533333333
3529.0,-8.055817333333334,-34.95144533333333
3532.0,-8.055817333333334,-34.95144533333333
3533.0,-8.055817333333334,-34.95144533333333
3534.0,-8.055817333333334,-34.95144533333333
3535.0,-8.055817333333334,-34.95144533333333
3538.0,-8.055817333333334,-34.95144533333333
3541.0,-8.055817333333334,-34.95144533333333
3542.0,-8.055817333333334,-34.95144533333333
3543.0,-8.055817333333334,-34.95144533333333
3548.0,-8.055817333333334,-34.95144533333333
3550.0,-8.055817333333334,-34.95144533333333
3555.0,-8.055817333333334,-34.95144533333333
3566.0,-8.055768,-34.95139966666667
3570.0,-8.055834,-34.951363
3574.0,-8.055768,-34.95139966666667
3577.0,-8.055768,-34.95139966666667
3578.0,-8.055768,-34.95139966666667
3582.0,-8.055768,-34.95139966666667
3592.0,-8.055768,-34.95139966666667
3593.0,-8.055768,-34.95139966666667
3597.0,-8.055834,-34.951363
3601.0,-8.055834,-34.951363
3605.0,-8.055834,-34.951363
3608.0,-8.055834,-34.951363
3609.0,-8.055834,-34.951363
3614.0,-8.055834,-34.951363
3615.0,-8.055834,-34.951363
3617.0,-8.055834,-34.951363
3621.0,-8.055834,-34.951363
3624.0,-8.055834,-34.951363
3625.0,-8.055784000000001,-34.951352666666665
3639.0,-8.055834,-34.951363
3643.0,-8.055834,-34.951363
3647.0,-8.055497333333333,-34.95143866666667
3649.0,-8.055534666666667,-34.951577666666665
3651.0,-8.055534666666667,-34.951577666666665
3653.0,-8.055534666666667,-34.951577666666665
3656.0,-8.055534666666667,-34.951577666666665
3661.0,-8.055534666666667,-34.951577666666665
3662.0,-8.055534666666667,-34.951577666666665
3666.0,-8.055534666666667,-34.951577666666665
3677.0,-8.055534666666667,-34.951577666666665
3685.0,-8.055534666666667,-34.951577666666665
3686.0,-8.055534666666667,-34.951577666666665
3688.0,-8.055534666666667,-34.951577666666665
3689.0,-8.055534666666667,-34.951577666666665
3692.0,-8.055534666666667,-34.951577666666665
3693.0,-8.055534666666667,-34.951577666666665
3698.0,-8.055534666666667,-34.951577666666665
3703.0,-8.055534666666667,-34.951577666666665
3704.0,-8.055534666666667,-34.951577666666665
3706.0,-8.055534666666667,-34.951577666666665
3707.0,-8.055534666666667,-34.951577666666665
3708.0,-8.055534666666667,-34.951577666666665
3710.0,-8.055534666666667,-34.951577666666665
3717.0,-8.055534666666667,-34.951577666666665
3720.0,-8.055534666666667,-34.951577666666665
3721.0,-8.055534666666667,-34.951577666666665
3723.0,-8.055534666666667,-34.951577666666665
3739.0,-8.055497333333333,-34.95143866666667
3742.0,-8.055497333333333,-34.95143866666667
3745.0,-8.055497333333333,-34.95143866666667
3746.0,-8.055497333333333,-34.95143866666667
3749.0,-8.055497333333333,-34.95143866666667
3753.0,-8.055497333333333,-34.95143866666667
3755.0,-8.055497333333333,-34.95143866666667
3767.0,-8.055497333333333,-34.95143866666667
3768.0,-8.055497333333333,-34.95143866666667
3771.0,-8.055497333333333,-34.95143866666667
3772.0,-8.055497333333333,-34.95143866666667
3773.0,-8.055497333333333,-34.95143866666667
3774.0,-8.055497333333333,-34.95143866666667
3776.0,-8.055497333333333,-34.95143866666667
3777.0,-8.055497333333333,-34.95143866666667
3780.0,-8.055497333333333,-34.95143866666667
3781.0,-8.055497333333333,-34.95143866666667
3782.0,-8.055497333333333,-34.95143866666667
3784.0,-8.055497333333333,-34.95143866666667
3787.0,-8.055497333333333,-34.95143866666667
3794.0,-8.055556666666666,-34.95131933333334
3799.0,-8.055497333333333,-34.95143866666667
3803.0,-8.055497333333333,-34.95143866666667
3817.0,-8.055497333333333,-34.95143866666667
3819.0,-8.055497333333333,-34.95143866666667
3820.0,-8.055534666666667,-34.951577666666665
3826.0,-8.055627333333332,-34.951551
3827.0,-8.055627333333332,-34.951551
3834.0,-8.055691,-34.951557333333334
3837.0,-8.055717333333332,-34.95142466666667
3838.0,-8.055691,-34.951557333333334
3842.0,-8.055653666666666,-34.95141833333333
3846.0,-8.055653666666666,-34.95141833333333
3852.0,-8.055653666666666,-34.95141833333333
3853.0,-8.055653666666666,-34.95141833333333
3855.0,-8.055691,-34.951557333333334
3857.0,-8.055691,-34.951557333333334
3859.0,-8.055691,-34.951557333333334
3860.0,-8.055653666666666,-34.95141833333333
3862.0,-8.055664666666667,-34.95169
3869.0,-8.055594333333334,-34.95153766666667
3880.0,-8.055631666666665,-34.951676666666664
3885.0,-8.055691,-34.951557333333334
3887.0,-8.055691,-34.951557333333334
3889.0,-8.055691,-34.951557333333334
3891.0,-8.055474333333335,-34.951532666666665
3894.0,-8.055691,-34.951557333333334
3898.0,-8.055653666666666,-34.951418333333336
3902.0,-8.055691,-34.951557333333334
3903.0,-8.055691,-34.951557333333334
3905.0,-8.055653666666666,-34.95141833333333
3909.0,-8.055605,-34.95173
3910.0,-8.055605,-34.95173
3914.0,-8.055605,-34.95173
3934.0,-8.055572,-34.95171666666666
3937.0,-8.055572,-34.95171666666666
3941.0,-8.055511666666668,-34.95167166666666
3942.0,-8.055511666666668,-34.95167166666666
3945.0,-8.05538,-34.951736
3946.0,-8.055572,-34.95171666666666
3949.0,-8.055691,-34.951557333333334
3956.0,-8.055539000000001,-34.951703333333334
3960.0,-8.055511666666668,-34.95167166666666
3963.0,-8.055627999999999,-34.951515666666666
3964.0,-8.055530333333333,-34.951451999999996
3971.0,-8.055493,-34.951313
3973.0,-8.05547,-34.951406999999996
3979.0,-8.05547,-34.951406999999996
3984.0,-8.055493,-34.951313
3989.0,-8.05547,-34.951406999999996
3992.0,-8.055422,-34.95172066666667
3994.0,-8.055493,-34.951313
3995.0,-8.055474333333335,-34.951532666666665
3997.0,-8.055474333333335,-34.951532666666665
3999.0,-8.055447000000001,-34.951501
4001.0,-8.055447000000001,-34.951501
4002.0,-8.055447000000001,-34.951501
4003.0,-8.055447000000001,-34.951501
4004.0,-8.055447000000001,-34.951501
4007.0,-8.055447000000001,-34.951501
4010.0,-8.055447000000001,-34.951501
4012.0,-8.055447000000001,-34.951501
4022.0,-8.055474333333335,-34.951532666666665
4028.0,-8.055463999999999,-34.95170533333333
4029.0,-8.055463999999999,-34.95170533333333
4030.0,-8.055463999999999,-34.95170533333333
4032.0,-8.055463999999999,-34.95170533333333
4035.0,-8.055463999999999,-34.95170533333333
4038.0,-8.055463999999999,-34.95170533333333
4043.0,-8.055422,-34.95172066666667
4046.0,-8.055436666666667,-34.951673666666665
4047.0,-8.055436666666667,-34.951673666666665
4050.0,-8.055436666666667,-34.951673666666665
4056.0,-8.055436666666667,-34.951673666666665
4057.0,-8.055436666666667,-34.951673666666665
4058.0,-8.055436666666667,-34.951673666666665
4060.0,-8.055436666666667,-34.951673666666665
4062.0,-8.055436666666667,-34.951673666666665
4064.0,-8.055436666666667,-34.951673666666665
4067.0,-8.055436666666667,-34.951673666666665
4075.0,-8.055511666666668,-34.95167166666666
4076.0,-8.055511666666668,-34.95167166666666
4077.0,-8.055511666666668,-34.95167166666666
4078.0,-8.055511666666668,-34.95167166666666
4080.0,-8.055511666666668,-34.95167166666666
4085.0,-8.055511666666668,-34.95167166666666
4087.0,-8.055511666666668,-34.95167166666666
4091.0,-8.055511666666668,-34.95167166666666
4092.0,-8.055511666666668,-34.95167166666666
4099.0,-8.055464,-34.95170533333333
4100.0,-8.055464,-34.95170533333333
4102.0,-8.055464,-34.95170533333333
4103.0,-8.055436666666667,-34.951673666666665
4110.0,-8.055506,-34.95169
4112.0,-8.055506,-34.95169
4113.0,-8.055463999999999,-34.95170533333333
4115.0,-8.055506,-34.95169
4119.0,-8.055506,-34.95169
4121.0,-8.055451333333332,-34.95162666666666
4127.0,-8.055478666666666,-34.951658333333334
4129.0,-8.055507333333333,-34.951546
4140.0,-8.055507333333333,-34.951546
4141.0,-8.055507333333333,-34.951546
4148.0,-8.055507333333333,-34.951546
4151.0,-8.055455,-34.951733999999995
4156.0,-8.055455,-34.951733999999995
4157.0,-8.055455,-34.951733999999995
4161.0,-8.055455,-34.951733999999995
4162.0,-8.05538,-34.951736
4165.0,-8.055455,-34.951733999999995
4169.0,-8.055511666666668,-34.95167166666666
4176.0,-8.055511666666668,-34.95167166666666
4185.0,-8.055511666666668,-34.95167166666666
4189.0,-8.055451333333332,-34.95162666666666
4190.0,-8.055451333333332,-34.95162666666666
4191.0,-8.055451333333332,-34.95162666666666
4192.0,-8.055451333333332,-34.95162666666666
4194.0,-8.055451333333332,-34.95162666666666
4196.0,-8.055436666666667,-34.951673666666665
4201.0,-8.055451333333332,-34.95162666666666
4202.0,-8.055451333333332,-34.95162666666666
4205.0,-8.055451333333332,-34.95162666666666
4209.0,-8.055451333333332,-34.95162666666666
4215.0,-8.055451333333332,-34.95162666666666
4217.0,-8.055590666666667,-34.95137666666667
4220.0,-8.055451333333332,-34.95162666666666
4222.0,-8.055451333333332,-34.95162666666666
4226.0,-8.055484333333334,-34.95164
4229.0,-8.055484333333334,-34.95164
4230.0,-8.055484333333334,-34.95164
4233.0,-8.055484333333334,-34.95164
4237.0,-8.055484333333334,-34.95164
4238.0,-8.055484333333334,-34.95164
4239.0,-8.055484333333334,-34.95164
4245.0,-8.055484333333334,-34.95164
4246.0,-8.055484333333334,-34.95164
4248.0,-8.055484333333334,-34.95164
4250.0,-8.055484333333334,-34.95164
4252.0,-8.055484333333334,-34.95164
4254.0,-8.055484333333334,-34.95164
4264.0,-8.055484333333334,-34.95164
4267.0,-8.055484333333334,-34.95164
4273.0,-8.055484333333334,-34.95164
4275.0,-8.055484333333334,-34.95164
4279.0,-8.055484333333334,-34.95164
4284.0,-8.055484333333334,-34.95164
4288.0,-8.055484333333334,-34.95164
4295.0,-8.055484333333334,-34.95164
4296.0,-8.055484333333334,-34.95164
4301.0,-8.055484333333334,-34.95164
4303.0,-8.055484333333334,-34.95164
4304.0,-8.055484333333334,-34.95164
4306.0,-8.055484333333334,-34.95164
4313.0,-8.055484333333334,-34.95164
4317.0,-8.055484333333334,-34.95164
4319.0,-8.055484333333334,-34.95164
4321.0,-8.055484333333334,-34.95164
4323.0,-8.055484333333334,-34.95164
4326.0,-8.055484333333334,-34.95164
4329.0,-8.055484333333334,-34.95164
4333.0,-8.055484333333334,-34.95164
4335.0,-8.055484333333334,-34.95164
4336.0,-8.055484333333334,-34.95164
4337.0,-8.055484333333334,-34.95164
4338.0,-8.055484333333334,-34.95164
4339.0,-8.055484333333334,-34.95164
4341.0,-8.055484333333334,-34.95164
4342.0,-8.055484333333334,-34.95164
4343.0,-8.055484333333334,-34.95164
4345.0,-8.055484333333334,-34.95164
4348.0,-8.055484333333334,-34.95164
4352.0,-8.055484333333334,-34.95164
4353.0,-8.055544666666668,-34.951685
4355.0,-8.055484333333334,-34.95164
4359.0,-8.055484333333334,-34.95164
4362.0,-8.055484333333334,-34.95164
4366.0,-8.055484333333334,-34.95164
4367.0,-8.055484333333334,-34.95164
4368.0,-8.055484333333334,-34.95164
4371.0,-8.055484333333334,-34.95164
4372.0,-8.055484333333334,-34.95164
4374.0,-8.055484333333334,-34.95164
4377.0,-8.05553,-34.951732
4382.0,-8.05553,-34.951732
4385.0,-8.05553,-34.951732
4386.0,-8.05553,-34.951732
4387.0,-8.05553,-34.951732
4392.0,-8.05553,-34.951732
4393.0,-8.05553,-34.951732
4394.0,-8.05553,-34.951732
4397.0,-8.05553,-34.951732
4401.0,-8.05553,-34.951732
4407.0,-8.05553,-34.951732
4411.0,-8.05553,-34.951732
4412.0,-8.05553,-34.951732
4414.0,-8.05553,-34.951732
4415.0,-8.05553,-34.951732
4420.0,-8.05553,-34.951732
4423.0,-8.05553,-34.951732
4427.0,-8.05553,-34.951732
4428.0,-8.05553,-34.951732
4429.0,-8.055432333333334,-34.951547999999995
4436.0,-8.05553,-34.951732
4441.0,-8.055511666666668,-34.95167166666666
4447.0,-8.055511666666668,-34.95167166666666
4450.0,-8.055511666666668,-34.95167166666666
4463.0,-8.055459666666666,-34.95157966666667
4464.0,-8.055459666666666,-34.95157966666667
4466.0,-8.055459666666666,-34.95157966666667
4467.0,-8.055459666666666,-34.95157966666667
4469.0,-8.055469666666667,-34.951687
4472.0,-8.055469666666667,-34.951687
4474.0,-8.055469666666667,-34.951687
4475.0,-8.055469666666667,-34.951687
4483.0,-8.055469666666667,-34.951687
4484.0,-8.055469666666667,-34.951687
4489.0,-8.055459666666666,-34.95157966666667
